,Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num,geometry,index_right,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,YEAR,PEAK_MONTH,AVAIL_CAP,PLAN_OUT,UNPLAN_OUT,OTHER_OUT,TOTAL_CAP,PEAK_LOAD,MIN_LOAD,SHAPE_Leng,SHAPE_Area,State
9364,741951,IRWIN 4,Idaho,1,1.01389,1.014,-39.13,43.3348,-111.2058,,,,,,0,0,14,1,POINT (-902850.3513285734 -122981.4036103422),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9365,741961,IRWIN 5,Idaho,13.8,1.01178,13.963,-38.06,43.3348,-111.2058,,,0,0,,0,0,14,1,POINT (-902850.3513285734 -122981.4036103422),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9366,741971,IRWIN 6,Idaho,18,0.9979,17.962,-36.58,43.3348,-111.2058,,,81.21,33.86,,0,0,14,1,POINT (-902850.3513285734 -122981.4036103422),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9367,741981,IRWIN 7,Idaho,345,1.01128,348.892,-38.06,43.3348,-111.2058,,,,,,0,0,14,1,POINT (-902850.3513285734 -122981.4036103422),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9368,741991,HAGERMAN 1 1,Idaho,138,1.06098,146.415,-32.06,42.8416,-114.9036,,,48.97,-2.95,,0,0,14,1,POINT (-1206955.128600768 -129414.5485244115),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9369,742001,HAGERMAN 1 2,Idaho,13.8,1.06096,14.641,-32.04,42.8416,-114.9036,,,0,0,,0,0,14,1,POINT (-1206955.128600768 -129414.5485244115),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9370,742011,HAGERMAN 1 3,Idaho,13.8,1.06063,14.637,-31.6,42.8416,-114.9036,,,10.18,-0.66,,0,0,14,1,POINT (-1206955.128600768 -129414.5485244115),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9371,742021,HAGERMAN 1 4,Idaho,1,1.06096,1.061,-32.04,42.8416,-114.9036,,,,,,0,0,14,1,POINT (-1206955.128600768 -129414.5485244115),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9372,742031,MOUNTAIN HOME 2 1,Idaho,138,1.03288,142.538,-30.33,43.1472,-115.6666,,,,,,0,0,14,1,POINT (-1261440.719676808 -84294.09986655081),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9373,742041,MOUNTAIN HOME 2 2,Idaho,13.8,1.02534,14.15,-26.47,43.1472,-115.6666,,,172.1,-19.18,,0,0,14,1,POINT (-1261440.719676808 -84294.09986655081),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9374,742051,MOUNTAIN HOME 2 3,Idaho,18,1.0294,18.529,-28.24,43.1472,-115.6666,,,10.36,-1.15,,0,0,14,1,POINT (-1261440.719676808 -84294.09986655081),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9375,742061,MOUNTAIN HOME 2 4,Idaho,138,1.0328,142.526,-30.45,43.1472,-115.6666,,,,,,0,0,14,1,POINT (-1261440.719676808 -84294.09986655081),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9376,742071,RATHDRUM 2 1,Idaho,345,1.02214,352.638,-17.14,47.7858,-116.9203,,,,,,0,0,14,1,POINT (-1252689.590677106 443093.8442082826),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9377,742081,RATHDRUM 2 2,Idaho,138,1.01533,140.115,-19.95,47.7858,-116.9203,,,,,,0,0,14,1,POINT (-1252689.590677106 443093.8442082826),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9378,742091,RATHDRUM 2 3,Idaho,13.8,1.01212,13.967,-21.87,47.7858,-116.9203,,,,,,0,0,14,1,POINT (-1252689.590677106 443093.8442082826),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9379,742101,RATHDRUM 2 4,Idaho,1,1.01212,1.012,-21.87,47.7858,-116.9203,,,,,,0,0,14,1,POINT (-1252689.590677106 443093.8442082826),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9380,742111,RATHDRUM 2 5,Idaho,13.8,1.05252,14.525,-14.91,47.7858,-116.9203,,,150.14,40.4,,0,0,14,1,POINT (-1252689.590677106 443093.8442082826),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9381,742121,RATHDRUM 2 6,Idaho,13.8,1.05238,14.523,-14.93,47.7858,-116.9203,,,150.14,40.4,,0,0,14,1,POINT (-1252689.590677106 443093.8442082826),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9382,742131,LEWISTON 4 1,Idaho,345,1.02811,354.697,-14.2,46.4231,-116.9764,,,38.28,0,,0,0,14,1,POINT (-1289243.851037472 295137.0053958427),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9383,742141,LEWISTON 4 2,Idaho,138,1.02742,141.784,-15.99,46.4231,-116.9764,,,50.74,0,,0,0,14,1,POINT (-1289243.851037472 295137.0053958427),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9384,742151,LEWISTON 4 3,Idaho,13.8,1.02741,14.178,-17.89,46.4231,-116.9764,2.18,0.43,,,,0,0,14,1,POINT (-1289243.851037472 295137.0053958427),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9385,742161,LEWISTON 4 4,Idaho,1,1.02799,1.028,-17.74,46.4231,-116.9764,,,,,,0,0,14,1,POINT (-1289243.851037472 295137.0053958427),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9386,742171,LEWISTON 4 5,Idaho,345,1.02837,354.786,-14.15,46.4231,-116.9764,,,,,-97.29,0,0,14,1,POINT (-1289243.851037472 295137.0053958427),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Idaho
9387,742181,BOISE 14 1,Idaho,345,1.02361,353.146,-30.73,43.528,-116.0583,,,,,,0,0,14,1,POINT (-1284290.925656594 -36398.58619029349),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9388,742191,BOISE 14 2,Idaho,138,1.01528,140.108,-33.67,43.528,-116.0583,,,,,,0,0,14,1,POINT (-1284290.925656594 -36398.58619029349),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9389,742201,BOISE 14 3,Idaho,13.8,0.98636,13.612,-30.04,43.528,-116.0583,,,55.93,25.9,,0,0,14,1,POINT (-1284290.925656594 -36398.58619029349),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9390,742211,BOISE 14 4,Idaho,13.8,0.9864,13.612,-29.9,43.528,-116.0583,,,33.73,12.95,,0,0,14,1,POINT (-1284290.925656594 -36398.58619029349),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9391,742221,BOISE 14 5,Idaho,13.8,0.98302,13.566,-30.5,43.528,-116.0583,,,5.26,2.88,,0,0,14,1,POINT (-1284290.925656594 -36398.58619029349),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9392,742231,MOUNTAIN HOME 3 1,Idaho,345,1.02012,351.941,-32.41,43.1792,-115.7343,,,179.87,-20.04,,0,0,14,1,POINT (-1266134.789925824 -79731.46137625295),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9393,742241,MOUNTAIN HOME 3 2,Idaho,138,1.02513,141.468,-31.56,43.1792,-115.7343,9.75,2.99,,,,0,0,14,1,POINT (-1266134.789925824 -79731.46137625295),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9394,742251,IDAHO FALLS 7 1,Idaho,138,1.036,142.968,-40.16,43.4195,-111.8294,,,50.07,-2.04,,0,0,14,1,POINT (-951321.1944207766 -106529.4754313696),3,6,14379,PACIFICORP - EAST,P O BOX 26000,PORTLAND,OR,97256,(888) 221-7070,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.pacificorp.com/,2018,7,10555,1,223,22,10801,9007,4911,9862015.088,1.07683E+12,Idaho
9395,742261,HAGERMAN 2 1,Idaho,138,1.06262,146.642,-32.25,42.8744,-115.0172,,,23.35,-5.14,,0,0,14,1,POINT (-1215370.321828887 -124122.3564124996),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9396,742271,HAGERMAN 2 2,Idaho,138,1.06262,146.642,-32.26,42.8744,-115.0172,5.19,0.79,,,,0,0,14,1,POINT (-1215370.321828887 -124122.3564124996),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9397,742281,KUNA 2 1,Idaho,138,1.02072,140.86,-34.75,43.2435,-116.3791,8.78,3.72,26.06,12.29,,0,0,14,1,POINT (-1315756.502556454 -62438.48523103982),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9398,742291,HAGERMAN 3 1,Idaho,138,1.05663,145.815,-33.21,42.7708,-114.9886,,,,,,0,0,14,1,POINT (-1215152.87679592 -135927.5079463711),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9399,742301,HAGERMAN 3 2,Idaho,13.8,1.00506,13.87,-32.57,42.7708,-114.9886,,,9.89,-1.51,,0,0,14,1,POINT (-1215152.87679592 -135927.5079463711),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9400,742311,HAGERMAN 3 3,Idaho,13.8,1.00302,13.842,-32.05,42.7708,-114.9886,,,16.1,-3.02,,0,0,14,1,POINT (-1215152.87679592 -135927.5079463711),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9401,742321,HAGERMAN 3 4,Idaho,1,1.00682,1.007,-33.4,42.7708,-114.9886,,,,,,0,0,14,1,POINT (-1215152.87679592 -135927.5079463711),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9402,742331,HAGERMAN 3 5,Idaho,13.8,1.05663,14.582,-33.21,42.7708,-114.9886,,,0,0,,0,0,14,1,POINT (-1215152.87679592 -135927.5079463711),8,14,9191,IDAHO POWER COMPANY,1221 W. IDAHO STREET,BOISE,ID,83702,(800) 488-6151,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,https://www.idahopower-com/aboutus/companyinformation/contactus-cfm,2018,7,3225,175,43,10,3711,3765,2041,4318745.672,4.40054E+11,Idaho
9403,742341,CLARK FORK 1,Idaho,345,1.02508,353.653,-12.86,48.0844,-116.0531,,,,,,0,0,14,1,POINT (-1182807.276399737 462458.9021022986),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Montana
9404,742351,CLARK FORK 2,Idaho,138,1.02802,141.867,-14.97,48.0844,-116.0531,5.38,0.82,,,,0,0,14,1,POINT (-1182807.276399737 462458.9021022986),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Montana
9405,742361,CLARK FORK 3,Idaho,20,1.02958,20.592,-12.2,48.0844,-116.0531,,,36.59,13.47,,0,0,14,1,POINT (-1182807.276399737 462458.9021022986),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Montana
9406,742371,CLARK FORK 4,Idaho,13.2,1.0294,13.588,-12.07,48.0844,-116.0531,,,45.59,13.47,,0,0,14,1,POINT (-1182807.276399737 462458.9021022986),12,22,20169,AVISTA CORPORATION,1411 EAST MISSION AVENUE,SPOKANE,WA,99220,(509) 489-0500,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.avistacorp.com/ContactUs/Pages/ContactUs.aspx,2018,8,2351,53,127,0,2529,2245,1028,3479974.669,2.48765E+11,Montana
